state,state_name,county,mentally_unhealthy_days,physically_unhealthy_days,pct_frequent_mental_distress,pct_excessive_drinking,injury_death_rate,age_adjusted_mortality,pct_frequent_physical_distress,pct_smokers,pct_insufficient_sleep,preventable_hospitalization_rate,pct_some_college,pct_fair_or_poor_health,pct_unemployed,length_of_life_pctile_within_state,median_household_income,pct_physically_inactive,length_of_life_quartile_within_state,pct_children_in_poverty,income_20th_percentile,pct_children_eligible_free_lunch,pct_diabetic,drug_overdose_mortality_rate
VA,Virginia,Lynchburg City,3.6,3.9,11.7,16.9,52.83311014,404.6,12.2,20.0,35.8,45.14,67.15790720000001,18.9,6.349603671000001,49.0,40065.0,22.0,2.0,31.7,14919.0,55.65531716,9.8,8.113624911
VA,Virginia,Manassas City,3.1,3.3,9.4,17.1,38.24481783,305.6,9.9,17.3,36.3,56.837324218750005,50.80476420000001,16.3,4.939543215,16.0,72510.0,21.8,1.0,16.4,33406.75,42.38444052,8.6,14.47050028
VA,Virginia,Manassas Park City,3.1,3.4,9.4,17.0,26.60812878,249.4,10.2,17.4,37.2,40.8,57.57026292,17.2,4.529498358000001,3.0,73065.0,24.1,1.0,14.7,33406.75,47.58245277,8.6,15.446904274628674
VA,Virginia,Martinsville City,3.9,4.4,12.7,11.8,100.174216,549.1,13.8,22.0,41.1,64.94,57.69099007,22.7,9.947832344,93.0,29971.0,28.4,4.0,35.4,11264.0,67.01893439,15.3,34.66719396625
VA,Virginia,Newport News City,3.4,3.7,10.5,16.9,52.20800021,397.8,11.1,20.7,40.9,38.19,65.39918730000001,17.4,6.224363781,56.0,48440.0,27.0,3.0,25.8,22818.0,49.22782515,9.9,11.54457213
VA,Virginia,Norfolk City,3.4,3.7,11.2,19.4,57.99469599,479.5,11.5,21.4,38.7,52.06,66.91851955,18.3,6.357383753,76.0,42567.0,24.8,4.0,31.7,18030.0,56.28081066,9.4,13.29085684
VA,Virginia,Norton City,3.7,4.0,11.8,15.9,55.0,459.1,12.4,21.5,35.6,99.26,66.87116564,18.2,7.836644592000001,70.0,31620.0,23.7,3.0,32.9,14472.0,47.58698092,10.3,15.446904274628674
VA,Virginia,Petersburg City,4.0,4.5,12.9,11.8,80.53275515,581.0,14.2,22.6,44.349999999999994,81.24,42.95405094,25.8,10.64778201,99.0,32749.0,28.3,4.0,37.5,13774.0,67.32070365,16.4,15.446904274628674
VA,Virginia,Poquoson City,2.9,2.8,8.6,18.1,29.75009917,225.7,8.2,15.0,31.6,32.7,72.1657545,10.8,4.525455688,7.0,73077.0,23.2,1.0,6.9,33406.75,9.287356322,8.8,15.446904274628674
VA,Virginia,Portsmouth City,3.6,3.9,11.2,15.0,63.84603508,487.0,11.7,19.7,38.1,30.04,62.39090492,19.4,7.133409752,89.0,43045.0,28.4,4.0,28.3,19561.0,53.31017305,12.6,13.16340988
VA,Virginia,Radford City,4.2,4.7,13.8,17.9,44.55040216,423.7,14.9,26.8,36.6,50.7,77.00218137,23.1,6.63416954,50.0,34267.0,21.3,2.0,20.6,9551.0,36.24203822,6.8,15.446904274628674
VA,Virginia,Richmond City,3.7,4.0,12.1,18.1,68.21808203,485.0,12.6,24.1,39.0,52.18,65.99786850000001,18.7,6.123651689,78.0,42074.0,22.4,4.0,38.9,14832.0,69.2216097,11.0,16.65950464
VA,Virginia,Roanoke City,3.6,4.0,11.5,15.4,79.72007569,499.7,12.0,21.3,37.8,52.52,57.60829996,18.2,5.869456901,77.0,40735.0,25.7,4.0,33.0,16719.0,61.20171674,11.6,18.95978494
VA,Virginia,Salem City,3.2,3.3,9.8,16.9,59.33480869,440.0,9.7,17.1,34.3,43.27,68.34797891,13.6,5.104055902,64.0,54195.0,23.4,3.0,13.9,22704.0,25.79220779,8.9,22.44165171
VA,Virginia,Staunton City,3.6,3.7,11.0,14.8,74.44583856,428.7,11.1,18.7,33.8,41.97,60.97519538,16.3,5.162364696,51.0,42552.0,25.7,3.0,25.6,16260.0,40.92302163420635,10.6,13.73456578
VA,Virginia,Suffolk City,3.2,3.3,9.8,15.1,54.70769115,383.5,9.8,18.6,37.7,47.15,67.00741005,15.2,5.770510505,43.0,60735.0,25.0,2.0,20.2,28735.0,37.17495319,11.0,6.596434045
VA,Virginia,Virginia Beach City,3.0,3.2,9.0,18.8,46.98795453,282.5,9.2,17.3,35.2,48.12,76.06327266,13.6,4.936492597,15.0,67676.0,20.1,1.0,12.4,33267.0,24.40114434,8.3,10.69455172
VA,Virginia,Waynesboro City,3.6,3.8,11.1,15.4,58.672117500000006,424.2,11.5,20.1,34.3,42.28,48.580846,16.8,5.342071294,65.0,44843.0,22.5,3.0,24.9,18333.0,48.8178025,10.5,15.6897201
VA,Virginia,Williamsburg City,3.3,3.5,10.3,18.7,52.36179243,390.8,10.6,18.1,34.1,34.48,73.90350877,16.0,7.081700768999999,58.0,46954.0,23.9,3.0,24.4,22608.0,34.79490806,7.4,15.446904274628674
VA,Virginia,Winchester City,3.5,3.7,10.8,16.1,74.47920977,436.7,11.4,20.0,35.8,71.85,56.07826811,17.5,5.006551272,68.0,44537.0,24.4,3.0,21.7,19701.0,43.06136681,9.9,23.27290544
WA,Washington,Adams,4.0,4.6,12.4,18.2,47.75447831,289.3,14.6,15.8,31.7,29.31,37.09059975,24.7,7.7688077689999995,39.0,47423.0,24.6,2.0,27.1,21337.0,63.60008867,11.2,14.392988099518519
WA,Washington,Asotin,3.7,3.8,11.1,17.8,86.26306564,348.2,11.0,14.0,30.8,39.47,63.67983368,14.1,5.978428351,70.0,44055.0,23.6,3.0,24.2,18852.0,47.57457065,10.2,14.392988099518519
WA,Washington,Benton,3.6,3.6,10.5,20.6,47.99403934,278.2,10.8,13.8,30.2,46.31,65.62358472,13.7,7.658628737000001,26.0,58750.0,18.1,1.0,21.3,25489.0,39.83170948,9.0,11.20407684
WA,Washington,Chelan,3.5,3.6,10.6,18.9,77.75219499,284.0,11.1,14.0,27.5,26.04,47.216337100000004,15.5,6.354980469,42.0,49174.0,17.4,2.0,20.2,22099.0,50.61566877,10.0,13.04883865
WA,Washington,Clallam,3.6,3.7,10.8,17.7,94.28330739,329.9,11.0,13.8,27.5,25.29,60.08893829999999,14.2,8.597201084,75.0,47185.0,19.5,3.0,26.2,21042.0,45.22149764,11.0,21.20890774
WA,Washington,Clark,3.6,3.5,10.2,19.1,59.43238144,282.2,10.0,14.2,31.8,50.82,64.36980282,12.9,7.852222737999999,36.0,61747.0,18.5,2.0,13.6,27833.0,37.68250529,8.8,13.80229118
WA,Washington,Columbia,3.8,4.0,11.4,16.9,54.63938009,314.4,11.8,15.2,27.6,34.35,70.72503420000001,15.6,7.709750567,80.0,45465.0,25.1,4.0,25.7,17934.0,42.99356387526316,12.0,14.392988099518519
WA,Washington,Cowlitz,3.9,3.9,11.3,19.4,79.47227279,377.0,11.6,17.0,29.3,38.08,57.86092215,15.6,8.393116599999999,83.0,44235.0,22.0,4.0,26.8,19326.0,49.10529735,10.2,23.20344849
WA,Washington,Douglas,3.7,3.9,11.2,18.9,51.50444483,244.3,11.8,14.4,29.8,26.76,50.68405982,17.6,7.199917004,11.0,51151.0,19.7,1.0,24.4,26233.0,55.20079466,10.1,12.64488936
WA,Washington,Ferry,4.3,4.6,13.1,16.8,133.07477910374996,410.6,13.8,18.7,30.9,46.05,57.69230769,18.7,11.70040486,95.0,39992.0,19.5,4.0,29.1,13842.0,45.97585513,13.3,14.392988099518519
WA,Washington,Franklin,3.8,4.4,11.5,19.4,38.42586134,280.6,13.5,15.3,33.5,42.26,42.61944186,21.7,8.46540091,18.0,55006.0,19.1,1.0,24.9,23228.0,53.81874006,9.1,5.7627587479999995
WA,Washington,Garfield,3.7,3.7,10.8,17.1,73.2153441693092,254.1,10.9,14.2,27.9,33.32,68.0,13.6,6.777893639,59.0,46404.0,29.7,3.0,20.7,25269.0,38.76923077,11.3,14.392988099518519
WA,Washington,Grant,3.8,4.1,11.7,19.2,66.69236871,329.9,12.9,16.4,28.6,31.33,44.47488585,19.6,7.652855542999999,57.0,50388.0,28.8,3.0,20.9,20944.0,65.28985885,10.0,7.22679116
WA,Washington,Grays Harbor,3.9,4.1,11.5,18.3,84.03104989,419.0,12.1,17.5,33.5,52.58,54.04927502,16.3,10.36080406,93.0,43205.0,27.6,4.0,28.6,19232.0,54.93827161,10.6,22.00498155
WA,Washington,Island,3.6,3.4,9.8,20.3,62.22965027,229.2,9.7,14.0,28.6,33.72,69.04600429999999,12.9,6.869120525,8.0,59358.0,18.0,1.0,15.4,27415.0,27.8499772,9.3,15.59516634
WA,Washington,Jefferson,3.5,3.5,10.2,16.3,81.63811563,245.8,10.2,12.5,28.1,26.22,67.67676768,12.6,8.216845877999999,24.0,50964.0,15.0,1.0,24.5,19407.0,38.51444292,11.7,13.30996695
WA,Washington,King,3.0,3.0,9.0,21.2,47.98845844,239.7,9.0,10.4,29.4,29.77,78.21507969,10.4,4.601700535,3.0,73077.0,14.7,1.0,13.6,30376.0,30.10963982,7.1,13.74787666
WA,Washington,Kitsap,3.4,3.5,9.8,19.4,54.60912922,275.3,10.1,13.3,31.0,30.85,71.08697388,12.9,6.2952946579999995,29.0,61898.0,19.1,2.0,14.4,28703.0,25.20913594,8.7,11.13816302
WA,Washington,Kittitas,3.8,3.9,11.4,20.9,58.12629876,284.1,11.8,15.7,30.8,35.58,67.05959398,15.3,7.11893216,31.0,48127.0,16.4,2.0,18.7,16430.0,33.60065803,8.1,10.32081868
WA,Washington,Klickitat,3.7,3.9,11.0,18.1,91.48952737,327.9,11.4,15.2,30.1,38.68,60.07785467,15.5,8.322189075,65.0,49348.0,21.9,3.0,22.6,23163.0,46.97861791,10.9,14.392988099518519
WA,Washington,Lewis,3.8,3.9,11.3,18.5,77.90679803,365.7,11.7,15.3,29.2,37.78,55.15610218,15.0,9.228983264,72.0,44243.0,22.4,3.0,24.5,19983.0,51.44129759,10.4,16.38400567
WA,Washington,Lincoln,3.5,3.3,10.4,18.2,84.04324407,309.8,10.0,12.8,27.8,65.56,52.94421488,12.5,6.061806656,44.0,49955.0,27.3,2.0,17.7,21922.0,37.03703704,10.8,14.392988099518519
WA,Washington,Mason,3.8,3.8,11.1,19.3,77.79023007,355.9,11.1,15.5,33.0,39.18,55.02164185,15.0,8.535119353999999,85.0,52313.0,23.9,4.0,23.6,20564.0,51.6744011,10.5,21.42386289
WA,Washington,Okanogan,4.2,4.5,12.7,16.6,96.25762040000001,352.4,13.5,17.9,31.0,32.38,49.04977376,20.3,7.376740685,77.0,37782.0,26.0,4.0,31.5,16763.0,34.50118765,12.5,9.696342863
WA,Washington,Pacific,3.9,4.0,11.7,15.9,108.70715449999999,406.4,12.1,15.0,32.5,45.31,52.91381669,16.7,10.12909633,90.0,40189.0,27.3,4.0,28.8,16951.0,45.68050925,12.5,22.71473537
WA,Washington,Pend Oreille,4.0,4.1,12.1,16.7,106.3895399,402.9,12.4,15.8,29.3,42.13,59.91294025,16.5,10.29634437,98.0,42579.0,21.1,4.0,33.1,16624.0,53.07125307,12.3,14.392988099518519
WA,Washington,Pierce,3.8,3.6,10.7,20.0,57.37979021,328.5,10.6,16.7,35.2,44.08,62.89699218,14.3,7.208033237,54.0,60397.0,20.4,3.0,17.5,26841.0,39.22252051,8.4,14.73601824
WA,Washington,San Juan,3.4,3.3,10.0,17.8,54.41247185,221.5,9.7,12.1,24.0,15.24,64.97695853,12.1,5.210918114,13.0,54721.0,14.3,1.0,19.6,23964.0,19.1652938,11.2,14.392988099518519
WA,Washington,Skagit,3.5,3.6,10.6,18.9,74.4105765,289.2,10.7,14.9,32.1,39.14,57.38208305,14.6,7.357410418,49.0,51395.0,19.0,2.0,23.2,24138.0,48.41127415,9.9,17.62612472
WA,Washington,Skamania,3.8,3.7,10.7,18.8,89.89733724,317.5,10.7,14.9,31.2,44.01,64.77272727,14.4,8.718360788,52.0,52673.0,22.6,2.0,20.1,18624.0,36.19047619,9.8,14.392988099518519
WA,Washington,Snohomish,3.3,3.3,9.5,17.7,56.80773138,276.8,9.7,12.9,32.9,29.02,68.69854026,12.9,5.142254366,21.0,71890.0,19.2,1.0,13.1,31470.0,31.27754079,8.3,17.60082054
WA,Washington,Spokane,3.6,3.6,10.9,20.6,81.87134503,330.4,11.0,15.5,30.2,36.93,69.70641978,13.7,7.145682151,62.0,50083.0,18.9,3.0,20.5,20819.0,39.39187024,8.9,14.93625
WA,Washington,Stevens,3.8,3.8,11.6,18.9,99.75039418,351.7,11.6,17.0,29.7,40.88,57.66571292,15.3,9.446532286,88.0,43823.0,22.8,4.0,28.2,20001.0,39.73076923,11.4,12.24946026
WA,Washington,Thurston,3.5,3.5,10.0,19.2,61.27340836,283.3,9.9,14.3,29.3,31.34,70.67507216,12.6,6.647227479,34.0,61653.0,17.2,2.0,15.6,28088.0,28.57916769,8.1,11.56920354
WA,Washington,Wahkiakum,4.0,3.9,11.6,16.6,115.0057503,455.8,11.8,14.0,28.3,28.04,46.91535151,15.6,9.933774834,100.0,51022.0,24.0,4.0,26.7,17463.0,49.65831435,13.1,14.392988099518519
WA,Washington,Walla Walla,3.7,3.9,10.9,20.3,71.76563780000001,294.2,11.4,14.1,28.3,25.24,63.57188910000001,16.1,6.516591865,47.0,49819.0,19.6,2.0,20.8,19664.0,49.96677005,9.5,17.899294100000002
WA,Washington,Whatcom,3.6,3.7,10.8,21.8,44.96778948,255.1,11.0,13.6,24.4,34.77,71.00929138,13.7,6.6446128479999995,16.0,53733.0,16.3,1.0,17.7,20879.0,34.12549849,8.3,8.387556737
WA,Washington,Whitman,3.9,4.1,12.2,22.6,44.78909605,240.6,12.6,17.6,31.3,38.23,84.46086595,16.7,5.503422639,6.0,41837.0,16.0,1.0,16.7,11660.0,26.93239375,6.4,14.392988099518519
WA,Washington,Yakima,3.9,4.5,12.5,18.9,61.35635953,341.1,14.1,16.9,32.7,47.64,40.65684797,23.1,8.924051694,67.0,44342.0,24.3,3.0,30.3,20063.0,67.81129157,11.3,9.168028389
WV,West Virginia,Barbour,4.8,5.0,15.2,10.7,86.90299453,440.5,15.1,25.1,37.5,87.57,36.73743617,23.5,6.719664017,53.0,35615.0,36.0,3.0,28.4,15416.0,49.65178206,12.8,28.09273757707353
WV,West Virginia,Berkeley,4.6,4.8,13.7,11.8,80.97579618,416.2,14.0,25.5,38.4,66.43,53.75714721,21.0,5.272751693,40.0,56737.0,27.7,2.0,19.4,23790.0,43.63995393,10.6,34.66719396625
WV,West Virginia,Boone,4.8,5.3,14.8,10.4,133.07477910374996,607.8,15.8,24.6,36.8,116.2825,40.04648846,23.4,8.969982343,90.0,37625.0,35.4,4.0,28.4,16055.0,51.17591722,12.5,34.66719396625
WV,West Virginia,Braxton,4.9,5.0,15.2,11.0,95.18554283,424.4,15.2,24.9,36.6,72.11,38.14622209,22.0,9.17517972,39.0,33817.0,33.9,2.0,30.6,14588.0,59.69387755,13.5,28.09273757707353
WV,West Virginia,Brooke,4.4,4.5,13.4,12.2,105.30186540000001,475.6,13.4,22.0,34.3,84.65,62.34234234,19.3,7.240570647,80.0,43572.0,32.7,4.0,22.5,19274.0,44.32773109,12.5,34.66719396625
WV,West Virginia,Cabell,4.5,4.7,14.6,11.3,90.66089307,495.8,14.2,24.5,36.4,72.59,65.31198686,20.5,5.475579627999999,66.0,34887.0,32.4,3.0,27.0,13834.0,48.66687098,11.8,34.66719396625
WV,West Virginia,Calhoun,4.9,5.2,15.7,10.6,86.81925809,460.6,16.1,26.4,37.6,92.77,28.62523541,25.1,9.478672986,86.0,32162.0,34.9,4.0,29.8,13086.0,48.430558943148164,14.1,28.09273757707353
WV,West Virginia,Clay,5.0,5.2,15.8,10.3,106.8627241,479.2,16.1,26.3,37.8,101.36,37.68321513,24.8,10.62260254,82.0,32961.0,39.8,4.0,35.9,13782.0,47.23300971,14.0,28.09273757707353
WV,West Virginia,Doddridge,4.5,4.7,13.8,11.8,95.07789073,434.9,14.0,23.5,36.2,99.66,35.09513742,21.4,4.913137894,46.0,41838.0,34.9,2.0,24.9,17440.0,51.33505599,11.9,28.09273757707353
WV,West Virginia,Fayette,5.1,5.5,15.6,10.5,116.0355959,558.0,16.5,24.7,38.8,99.71,47.49799304,25.9,8.280293022999999,84.0,36739.0,36.2,4.0,31.4,15533.0,50.283966799999995,13.7,34.66719396625
WV,West Virginia,Gilmer,4.8,5.4,15.3,11.9,53.07978122,399.1,16.6,27.6,39.9,113.89,53.14738032,27.2,6.342877854,13.0,32705.0,30.0,1.0,28.2,14167.0,53.43915344,12.0,28.09273757707353
WV,West Virginia,Grant,4.6,4.7,14.0,10.5,77.48542937,340.9,13.9,22.1,33.8,67.01,33.74485597,20.5,7.508532422999999,11.0,41039.0,38.4,1.0,25.5,18406.0,38.47826087,13.0,28.09273757707353
WV,West Virginia,Greenbrier,4.6,5.0,14.4,10.9,106.6846346,473.6,15.3,24.1,36.3,76.2,49.59642369,24.4,6.817883834,68.0,36996.0,33.5,3.0,28.5,15302.0,50.50505051,13.3,26.18927362
WV,West Virginia,Hampshire,4.7,4.9,14.9,10.6,76.63157895,426.6,15.0,25.3,36.3,91.33,28.17258883,22.9,5.996232732999999,51.0,35980.0,31.4,2.0,29.5,11522.0,55.54329839999999,13.3,21.23532993
WV,West Virginia,Hancock,4.5,4.7,13.9,11.2,88.47179716,439.4,13.9,22.5,34.3,106.89,56.51862464,19.7,7.896723539,50.0,48178.0,33.9,2.0,21.0,18390.0,44.95478344,12.9,34.66719396625
WV,West Virginia,Hardy,4.7,4.9,14.7,10.9,91.94345478,357.0,14.9,23.9,36.6,76.6,36.68486067,22.3,7.873134328,28.0,41010.0,37.1,2.0,24.5,17355.0,45.31516184,13.5,28.09273757707353
WV,West Virginia,Harrison,4.6,4.6,14.0,11.1,92.95079689,473.0,13.8,23.1,35.2,77.57,57.10488298,21.2,5.316091954,62.0,42121.0,32.3,3.0,18.5,18495.0,45.014968700000004,12.2,25.61945919
WV,West Virginia,Jackson,4.6,4.6,14.3,10.9,77.38718934,398.9,13.9,22.9,36.3,80.37,55.72586588,21.3,6.645967945,42.0,41121.0,30.7,2.0,24.7,18290.0,49.86908359,12.3,15.99305445
WV,West Virginia,Jefferson,4.3,4.2,12.9,11.9,64.72994666,337.2,12.5,22.1,34.6,54.52,60.92599344,17.9,4.467125213,6.0,66950.0,28.2,1.0,13.1,26986.0,35.6664434,10.7,22.98989655
WV,West Virginia,Kanawha,4.7,5.0,13.9,11.9,98.33863835,480.0,14.7,23.4,36.8,64.55,59.18216086,19.8,5.876623744,60.0,43936.0,30.1,3.0,25.8,19615.0,46.22387171,13.0,34.66719396625
WV,West Virginia,Lewis,4.7,4.9,14.7,10.8,87.76955615,493.2,14.7,26.9,36.7,116.2825,48.45758355,22.0,6.2215478,71.0,40568.0,32.4,3.0,28.1,17164.0,50.30464585,13.0,28.09273757707353
WV,West Virginia,Lincoln,4.9,5.3,15.6,10.7,121.0161663,541.4,16.1,27.4,37.8,97.87,42.92692091,25.6,9.425409945,79.0,34295.0,40.3,4.0,32.0,15715.0,47.61658031,13.2,33.97840827
WV,West Virginia,Logan,4.9,5.2,14.9,11.0,133.07477910374996,655.475,15.4,27.7,40.9,116.2825,44.08869659,25.8,10.2935028,97.0,36437.0,36.9,4.0,28.4,16201.0,55.68499534,13.5,34.66719396625
WV,West Virginia,McDowell,5.449999999999999,5.8,17.1,9.3,133.07477910374996,655.475,18.45,28.2,41.8,115.8,26.59003831,30.750000000000004,11.784425742500002,100.0,24707.0,38.3,4.0,46.2,9843.0,80.43539723,15.9,34.66719396625
WV,West Virginia,Marion,4.4,4.5,13.7,11.5,70.67737193,390.4,13.6,22.7,35.3,71.47,57.75193798,20.5,5.9274361010000005,17.0,43729.0,30.0,1.0,23.3,18662.0,41.08327192,11.0,9.979512648
WV,West Virginia,Marshall,4.6,4.7,13.7,12.0,76.14707961,418.2,13.8,22.4,36.2,92.37,54.99533147,20.6,7.587317142000001,24.0,43356.0,27.5,1.0,20.7,19399.0,50.01065871,12.4,22.55276835
WV,West Virginia,Mason,4.8,5.2,14.9,10.8,90.28450629999999,500.5,15.4,24.8,36.3,101.14,56.82799014,24.0,9.360618818999999,73.0,35799.0,37.8,3.0,28.0,17133.0,55.60953042,12.8,31.97206134
WV,West Virginia,Mercer,4.9,5.2,15.3,10.2,126.5200875,605.6,15.7,24.0,38.4,84.95,55.60137457,23.8,7.458292444,93.0,35046.0,33.7,4.0,31.0,15189.0,62.67671035,13.7,34.66719396625
WV,West Virginia,Mineral,4.7,4.9,14.9,10.8,72.78228108,383.1,14.9,24.1,33.7,76.76,44.28277716,22.0,7.208276797999999,20.0,40012.0,26.1,1.0,22.2,12651.0,44.07971864,13.0,15.61786684
WV,West Virginia,Mingo,5.1,5.6,15.5,10.4,133.07477910374996,655.475,16.9,27.0,39.4,116.2825,39.20977228,27.0,11.784425742500002,95.0,29839.0,40.7,4.0,36.9,13442.0,50.79936951,12.9,34.66719396625
WV,West Virginia,Monongalia,4.4,4.7,14.1,14.9,52.49365193,327.1,14.3,22.2,34.8,54.77,72.14650767,20.0,4.381515357,2.0,43835.0,25.9,1.0,17.3,14014.0,28.91467948,8.5,11.43532994
WV,West Virginia,Monroe,4.6,4.7,14.2,10.4,128.8411699,447.8,14.1,22.3,35.8,76.8,42.06540448,20.6,5.749377002999999,55.0,36351.0,34.0,3.0,29.0,20400.0,48.92008639,13.3,34.66719396625
WV,West Virginia,Morgan,4.5,4.7,13.8,11.0,86.73323823,406.9,13.9,21.9,36.4,73.03,45.98295014,20.8,5.694238294,26.0,44446.0,31.0,1.0,20.6,16383.0,48.13374806,13.0,34.66719396625
WV,West Virginia,Nicholas,4.7,4.8,14.5,10.8,118.3675963,554.1,14.4,24.5,34.6,59.89,43.52723605,21.5,8.955518296000001,91.0,36375.0,39.0,4.0,26.7,16362.0,50.7063197,12.7,34.66719396625
WV,West Virginia,Ohio,4.4,4.7,13.8,11.8,65.20380718,418.4,13.7,24.4,34.3,55.4,65.40422433,19.5,5.522022069,22.0,40195.0,21.8,1.0,25.9,16308.0,39.87997818,11.9,16.77724396
WV,West Virginia,Pendleton,4.7,4.7,14.4,10.4,99.72182858,356.3,14.3,21.9,37.8,63.1,47.09851552,21.5,4.727997721,4.0,38204.0,30.3,1.0,25.8,14882.0,45.97815293,14.1,28.09273757707353
WV,West Virginia,Pleasants,4.4,4.5,13.6,12.0,63.05832895,413.5,13.6,23.3,36.0,83.35,51.6298633,20.1,7.02811245,31.0,44801.0,31.5,2.0,21.8,19333.0,39.50120676,11.8,28.09273757707353
WV,West Virginia,Pocahontas,4.7,4.9,14.5,10.3,77.96019444,332.7,14.8,23.0,34.1,59.58,42.08025343,21.7,8.571428571,15.0,34341.0,28.1,1.0,27.5,18345.0,52.42718447,13.9,28.09273757707353
WV,West Virginia,Preston,4.5,4.6,13.5,12.6,77.25816708,405.0,13.3,23.5,35.8,71.92,42.23370342,21.0,5.790340285,30.0,41420.0,34.9,2.0,23.0,19687.0,39.84674329999999,11.5,16.75223445
WV,West Virginia,Putnam,4.3,4.1,12.7,12.1,73.63533352,369.2,12.1,18.8,33.3,68.05,62.42500349,16.9,5.520901941,10.0,59472.0,28.5,1.0,13.2,24841.0,32.64201063,10.6,17.66212358
WV,West Virginia,Raleigh,4.6,4.7,14.0,10.3,123.6626443,550.6,14.1,21.9,37.4,97.61,51.83853888,22.5,7.063876157999999,88.0,40270.0,33.5,4.0,25.0,17015.0,46.68041564,12.9,34.66719396625
WV,West Virginia,Randolph,4.7,4.8,14.0,12.6,97.92587555,453.0,14.2,24.3,37.0,81.41,40.84251639,21.9,7.072326779,70.0,37468.0,29.6,3.0,27.5,16870.0,47.25806452,12.4,19.26825951
WV,West Virginia,Ritchie,4.7,4.9,14.6,10.6,62.09854263,435.8,14.5,23.4,35.5,82.35,41.65178571,22.4,6.074967686,48.0,46383.0,33.8,2.0,25.7,15719.0,44.67398322,13.4,28.09273757707353
WV,West Virginia,Roane,4.9,5.1,15.7,9.9,93.12997706,502.5,15.8,26.3,38.1,68.35,35.77235772,23.8,9.851754551,75.0,33041.0,34.9,3.0,30.0,13213.0,52.30142566,13.9,28.09273757707353
WV,West Virginia,Summers,4.8,5.0,15.0,10.2,121.7814892,510.1,15.1,22.8,38.2,92.25,48.14591498,23.6,7.0463106579999994,64.0,32456.0,35.7,3.0,34.4,14772.0,66.0930529,13.9,34.66719396625
WV,West Virginia,Taylor,4.6,4.7,14.3,11.1,83.91145569,416.6,14.1,23.9,37.3,91.82,49.33617828,20.6,5.2618069819999995,37.0,40305.0,36.3,2.0,22.9,15612.0,46.78289747,12.0,28.09273757707353
WV,West Virginia,Tucker,4.7,4.8,14.1,10.8,101.9916707,343.5,14.3,21.9,35.3,53.68,52.21179625,21.5,6.422018349,8.0,36466.0,36.6,1.0,24.9,14907.0,45.03311258,12.9,28.09273757707353
WV,West Virginia,Tyler,4.6,4.7,13.9,11.3,76.73755755,470.9,13.8,22.5,35.3,78.84,45.11819116,20.2,8.931552587999999,33.0,41019.0,37.3,2.0,23.6,16929.0,44.05063291,12.6,28.09273757707353
WV,West Virginia,Upshur,4.6,4.8,14.5,11.8,76.32835968,381.6,14.5,26.4,35.7,58.4,41.53957879,20.5,6.644167897000001,19.0,38387.0,29.3,1.0,27.3,17057.0,51.71250649,11.9,28.09273757707353
WV,West Virginia,Wayne,5.0,5.3,15.1,10.3,98.89221699,461.2,15.7,25.1,40.8,96.53,48.25437642,23.5,6.760316067000001,57.0,37242.0,36.9,3.0,28.0,13965.0,50.46616942,13.3,34.66719396625
WV,West Virginia,Webster,5.2,5.5,16.6,10.2,114.5374449,567.7,17.1,27.2,37.6,80.78,37.81170484,26.4,8.592162554,77.0,29331.0,35.6,4.0,39.6,13893.0,56.0616209,15.0,28.09273757707353
WV,West Virginia,Wetzel,4.7,4.7,14.5,10.5,76.69085066,473.9,14.2,23.2,35.5,71.29,42.97188755,21.1,10.28563581,59.0,40013.0,34.8,3.0,26.8,14436.0,41.36346228,13.2,28.09273757707353
WV,West Virginia,Wirt,4.6,4.7,14.1,11.2,69.13238852,390.0,14.2,22.7,36.9,58.09,47.61158966,21.0,9.465381245,35.0,38600.0,33.7,2.0,29.5,19258.0,39.80676329,12.4,28.09273757707353
WV,West Virginia,Wood,4.6,4.7,14.2,11.3,62.87613402,424.5,14.2,24.3,36.5,68.87,60.79288804,21.1,5.877546717,44.0,41932.0,31.8,2.0,27.4,18420.0,49.53793412,12.5,23.120763600000004
WV,West Virginia,Wyoming,5.1,5.2,15.2,10.2,133.07477910374996,655.475,15.4,26.4,40.0,116.2825,39.24212061,24.1,9.409272182999999,99.0,34419.0,37.5,4.0,30.5,14249.0,57.15891212,13.2,34.66719396625
WI,Wisconsin,Adams,3.3,3.6,10.1,22.5,98.36350136,380.5,10.5,16.0,29.3,56.05,46.90553746,13.6,8.768873402999999,98.0,42063.0,25.0,4.0,28.9,21636.0,60.97560976,12.1,16.2935445
WI,Wisconsin,Ashland,3.9,4.2,11.9,22.1,64.64847392,389.6,12.6,19.8,30.1,44.14,66.23718887,16.3,7.591331268999999,89.0,41294.0,22.8,4.0,23.9,17379.0,49.29775281,11.4,12.62105837128205
WI,Wisconsin,Barron,3.4,3.4,10.3,23.4,61.12522813,283.9,10.2,17.0,29.9,50.71,53.93850659,12.3,6.070682526000001,41.0,46375.0,24.8,2.0,21.2,21323.0,37.6828479,10.0,9.498480243
WI,Wisconsin,Bayfield,3.6,3.5,11.0,21.7,80.95661522,281.4,10.7,17.3,27.5,42.83,65.16853933,13.5,9.533732743,62.0,44395.0,21.1,3.0,23.9,20848.0,47.33910891,11.9,12.62105837128205
